train_loss,val_loss,train_recon,val_recon,train_kl,val_kl,train_pred,val_pred,train_trimer,val_trimer
16.531606585583315,9.420562175490101,13.20788460979289,4.355414274928057,0.1253981401562343,0.12438365442830744,3.1965304760174162,4.939603343513442,0.017934470068965182,0.011610549590151727
15.691429404730107,9.255689389699864,12.523800112844949,4.237241690911508,0.12513312164772383,0.12056744153390792,3.0407907624800115,4.896782174807061,0.017053259491893718,0.010980982024573713
14.88428074093383,8.336959851229155,11.759787688430464,3.560832510630633,0.12316068979050554,0.11624516753161433,2.9996573467515764,4.658811152512532,0.016749425423816834,0.01070927411454644
13.795015964206979,8.177715502395651,10.827079448184838,3.3816650538968616,0.1218381130303835,0.12189590290305488,2.844540556411589,4.673078544713535,0.015578149982243208,0.010758976726444418
13.110824583819412,8.12230040992945,10.258393473228146,3.3419517622166572,0.12224276805856853,0.13004660599945753,2.7287712596585956,4.649671702393963,0.014170966767654766,0.006302301718871271
12.50932313724009,8.129341704440446,9.71298270055366,3.3302053461324643,0.11955181744529055,0.12610601264980398,2.6755576751222696,4.672383262310806,0.01230940953361932,0.006471290850426872
12.07447977152368,8.039428397767646,9.345041009762118,3.308534890550103,0.11807410747510667,0.12719889225394476,2.6101702880402766,4.603061981984096,0.011943156413135883,0.006325496311867652
11.72016065318859,7.909670985070171,9.067395693488686,3.2892196370948175,0.11673041261142306,0.12021904110168077,2.5348519109579124,4.49958687951492,0.011826579542410457,0.006454723318492983
11.304842450851151,7.913687652167583,8.715487290313394,3.272427082190538,0.11556273454894586,0.11369585495139341,2.4726563476005436,4.526918172771919,0.011361190288525436,0.006464663869845941
10.90091958113381,7.803908283955788,8.324439519004796,3.258978101713349,0.11469529223904039,0.11235579805634262,2.4606754659420265,4.43192959836197,0.011094073346034478,0.006448096305719428
10.605648668325856,7.7712688317274425,8.102128980403583,3.2458545788861017,0.11450780230844851,0.11721212194959377,2.3879379269036356,4.407566578427489,0.010739753265392275,0.006355317933733902
10.337491679639282,7.86770470825492,7.863325906529373,3.2277797664979198,0.11166149777803173,0.11420036952559316,2.361439661302964,4.525085964300747,0.010645206747606554,0.006385139539503839
